Claim_ID,Customer_ID,Policy_Number,Age,Gender,Region,Policy_Type,Premium_Amount,Coverage_Amount,Claim_Amount,Claim_Type,Credit_Score,Fraud_Risk_Score,Fraud_Flag,Claim_Status,Settlement_Amount
CLM034930,CUST006361,POL0317533,77,Male,West,Auto,2127.6,49583.54,25964.1,Medical,835,93.35,Yes,Under Review,13012.81
CLM034931,CUST017743,POL0409549,67,Male,East,Life,2222.71,36075.42,30576.3,Property,414,28.94,No,Approved,22646.41
CLM034932,CUST012830,POL0583176,20,Female,South,Life,1188.6,86615.69,8976.92,Property,802,47.46,No,Approved,5742.52
CLM034933,CUST012353,POL0786591,48,Male,North,Auto,4053.92,34588.67,2042.67,Theft,506,49.46,No,Approved,1209.33
CLM034934,CUST014867,POL0276450,27,Male,West,Life,4910.41,75420.99,31758.57,Theft,468,2.0,No,Approved,28688.28
CLM034935,CUST009004,POL0159221,42,Female,East,Life,3078.23,67663.66,12869.38,Accident,618,60.93,No,Approved,7531.22
CLM034936,CUST009061,POL0349924,37,Male,South,Life,2294.12,44640.64,40717.71,Medical,601,67.78,No,Approved,35489.11
CLM034937,CUST018686,POL0584755,76,Female,West,Home,4410.43,66102.43,47878.12,Medical,632,22.2,No,Approved,32268.27
CLM034938,CUST002877,POL0481629,21,Female,North,Auto,3782.35,17438.95,35662.38,Medical,542,15.02,No,Approved,34119.42
CLM034939,CUST009853,POL0370171,74,Male,East,Auto,2813.01,61191.96,40856.78,Property,720,28.71,No,Approved,40570.78
CLM034940,CUST019518,POL0269639,65,Female,North,Life,2113.08,23292.72,44109.3,Medical,483,53.11,No,Approved,33610.77
CLM034941,CUST008591,POL0307815,39,Male,East,Health,1126.78,24774.31,39293.89,Accident,787,70.78,No,Approved,36698.27
CLM034942,CUST010451,POL0429001,27,Male,West,Health,4583.53,88051.56,7800.68,Medical,569,15.57,No,Approved,4403.32
CLM034943,CUST000757,POL0184122,42,Male,East,Home,586.65,63398.06,32904.2,Property,792,50.29,No,Approved,32903.79
CLM034944,CUST016881,POL0125984,76,Male,West,Life,1783.32,17911.76,39852.37,Theft,662,20.35,No,Approved,27957.13
CLM034945,CUST005246,POL0400238,71,Male,East,Health,4238.93,8101.72,30805.5,Theft,472,75.11,Yes,Under Review,26447.01
CLM034946,CUST018925,POL0263594,52,Male,North,Life,2496.96,68117.68,601.41,Medical,789,85.85,Yes,Under Review,572.95
CLM034947,CUST007018,POL0178699,59,Male,South,Life,4673.3,22794.32,1732.98,Accident,583,95.2,Yes,Under Review,1490.31
CLM034948,CUST008446,POL0216386,28,Male,West,Home,2317.5,14899.12,30752.73,Accident,775,92.64,Yes,Under Review,30547.52
CLM034949,CUST017512,POL0760434,33,Female,East,Life,4456.21,23665.54,13802.37,Medical,513,34.29,No,Approved,7149.68
CLM034950,CUST009304,POL0103102,59,Male,South,Auto,972.25,30028.34,45484.45,Property,577,55.82,No,Approved,41218.95
CLM034951,CUST014692,POL0774831,78,Female,West,Health,4275.24,6127.71,39870.49,Theft,821,46.02,No,Approved,25913.91
CLM034952,CUST008199,POL0000066,70,Male,East,Life,1654.45,90364.91,24841.81,Property,424,72.49,No,Approved,15122.5
CLM034953,CUST011776,POL0857876,72,Male,South,Health,4745.28,9446.15,42146.35,Theft,560,71.6,No,Approved,33346.79
CLM034954,CUST016708,POL0172461,60,Male,North,Health,4125.22,26579.64,15471.24,Theft,695,95.06,Yes,Under Review,12156.37
CLM034955,CUST009747,POL0734675,33,Female,West,Auto,4568.53,27825.11,13958.47,Accident,615,16.67,No,Approved,8952.65
CLM034956,CUST007847,POL0547321,72,Male,West,Auto,3420.72,58464.64,42284.96,Property,596,91.77,Yes,Under Review,38668.16
CLM034957,CUST002023,POL0309052,75,Male,South,Life,2859.11,30854.56,43576.65,Medical,416,52.72,No,Approved,28342.15
CLM034958,CUST009324,POL0055563,68,Female,South,Home,2759.63,27189.76,40966.96,Property,529,97.0,Yes,Under Review,31429.09
CLM034959,CUST018963,POL0470870,53,Female,North,Life,3580.34,44429.13,28918.84,Property,512,33.71,No,Rejected,23620.54
CLM034960,CUST002141,POL0215220,23,Female,West,Home,1920.34,93464.37,44025.17,Property,438,63.86,No,Approved,29175.82
CLM034961,CUST017330,POL0208649,78,Male,West,Auto,955.36,74575.88,22634.13,Medical,747,91.36,Yes,Under Review,15842.06
CLM034962,CUST009555,POL0891458,21,Female,West,Health,2691.54,22469.11,33896.13,Accident,318,76.16,Yes,Under Review,20548.02
CLM034963,CUST009802,POL0629055,43,Male,South,Health,942.84,52771.2,44950.85,Medical,480,50.99,No,Approved,32849.06
CLM034964,CUST010140,POL0641531,21,Female,North,Home,2425.26,65194.23,14477.09,Medical,781,50.1,No,Rejected,12960.09
CLM034965,CUST012373,POL0018990,50,Female,South,Health,499.1,36739.24,36328.67,Accident,569,25.57,No,Approved,26318.19
CLM034966,CUST008594,POL0374966,18,Male,East,Life,270.6,45083.48,8587.07,Theft,643,62.74,No,Approved,5705.97
CLM034967,CUST013799,POL0077364,19,Male,South,Health,3760.27,50817.89,26407.52,Medical,457,66.94,No,Approved,25451.24
CLM034968,CUST003572,POL0154902,28,Male,West,Home,3767.0,45442.17,34760.82,Accident,422,85.5,Yes,Under Review,19259.7
CLM034969,CUST017333,POL0299981,42,Female,North,Health,2415.27,57817.4,21855.51,Medical,662,15.82,No,Approved,20616.87
CLM034970,CUST008819,POL0253524,66,Male,South,Home,681.55,95798.84,5876.96,Medical,423,16.56,No,Approved,5550.63
CLM034971,CUST013698,POL0779952,73,Female,North,Health,2673.94,13779.06,4657.32,Theft,674,96.31,Yes,Under Review,4100.41
CLM034972,CUST009194,POL0519234,66,Male,West,Life,3933.71,80137.55,1747.8,Medical,496,63.97,No,Approved,1579.53
CLM034973,CUST004494,POL0063882,51,Female,West,Health,1694.73,24901.15,15406.48,Medical,709,25.48,No,Approved,12799.45
CLM034974,CUST013888,POL0091932,77,Female,West,Auto,415.5,68963.74,32086.05,Accident,760,52.52,No,Approved,23996.71
CLM034975,CUST013018,POL0858361,60,Male,North,Life,1492.69,88503.18,35885.49,Medical,521,55.86,No,Approved,35563.64
CLM034976,CUST001581,POL0241617,26,Female,West,Health,1497.0,22710.06,24133.86,Property,781,39.86,No,Approved,12422.88
CLM034977,CUST015728,POL0888127,52,Female,North,Home,2103.6,61638.76,21776.97,Theft,626,23.14,No,Rejected,15279.01
CLM034978,CUST019215,POL0653994,43,Female,North,Health,226.18,38228.2,9556.29,Accident,337,12.88,No,Approved,5686.81
CLM034979,CUST000426,POL0885409,51,Female,South,Health,406.19,28496.3,22470.01,Medical,691,92.7,Yes,Under Review,16042.74
CLM034980,CUST011809,POL0427967,71,Male,South,Home,2244.04,20063.3,18357.18,Medical,492,3.96,No,Rejected,10851.19
CLM034981,CUST014232,POL0599967,24,Female,East,Health,4427.22,59605.01,1574.65,Theft,802,82.13,Yes,Under Review,1467.66
CLM034982,CUST007444,POL0836298,50,Male,East,Home,931.27,32925.03,16690.47,Theft,361,71.69,No,Approved,9948.98
CLM034983,CUST013598,POL0522654,79,Male,West,Auto,513.73,94418.01,45488.57,Accident,595,20.78,No,Approved,39004.36
CLM034984,CUST007014,POL0439203,65,Female,East,Life,1976.48,41549.76,3316.15,Accident,579,49.55,No,Approved,2385.74
CLM034985,CUST019964,POL0470849,57,Female,West,Auto,741.48,98453.91,48052.98,Property,663,32.51,No,Approved,45128.98
CLM034986,CUST018053,POL0623249,63,Male,South,Auto,2848.72,35820.5,35973.36,Accident,822,63.48,No,Approved,27473.26
CLM034987,CUST000513,POL0850173,38,Male,North,Auto,3647.34,29515.27,38522.12,Accident,571,96.24,Yes,Under Review,26236.92
CLM034988,CUST009633,POL0439767,79,Male,South,Life,1620.61,87943.36,11358.31,Property,486,98.88,Yes,Under Review,8075.39
CLM034989,CUST000079,POL0512907,48,Male,West,Life,4534.85,16609.33,38214.52,Accident,395,6.01,No,Approved,35471.89
CLM034990,CUST006273,POL0487203,73,Male,West,Life,1020.2,77194.12,48326.57,Accident,537,19.49,No,Rejected,24937.77
CLM034991,CUST016533,POL0286449,76,Female,North,Health,1484.52,99411.17,37305.47,Accident,591,88.13,Yes,Under Review,28999.97
CLM034992,CUST002632,POL0701301,35,Male,East,Home,3567.15,74471.98,41263.87,Medical,542,75.69,Yes,Under Review,22164.23
CLM034993,CUST019128,POL0874165,44,Male,North,Health,626.03,49446.8,49489.39,Accident,416,65.54,No,Approved,40082.22
CLM034994,CUST017330,POL0429138,63,Male,North,Health,224.73,34868.41,10413.71,Theft,729,54.18,No,Approved,8770.39
CLM034995,CUST002740,POL0120369,62,Female,West,Health,674.19,89927.56,7262.86,Theft,404,73.62,No,Approved,5661.15
CLM034996,CUST011562,POL0459859,44,Female,South,Life,3369.71,62123.48,42066.82,Property,455,78.62,Yes,Under Review,38181.45
CLM034997,CUST005140,POL0240968,29,Female,South,Auto,385.8,85251.62,11554.45,Property,808,2.13,No,Approved,9199.12
CLM034998,CUST016654,POL0036786,55,Male,West,Auto,3495.54,62611.3,28713.42,Accident,543,19.75,No,Approved,27158.28
CLM034999,CUST013849,POL0733871,75,Female,West,Auto,1452.51,53941.0,31069.45,Theft,399,62.55,No,Approved,17363.24
CLM035000,CUST004629,POL0491684,55,Male,South,Home,2861.81,93011.69,19479.6,Theft,775,2.05,No,Approved,17097.69
CLM035001,CUST017059,POL0172139,37,Female,West,Home,4215.06,99348.79,1756.63,Theft,436,53.9,No,Rejected,955.38
CLM035002,CUST001021,POL0296651,40,Male,North,Auto,2967.65,71647.25,30060.73,Accident,691,41.2,No,Approved,15624.37
CLM035003,CUST010899,POL0593956,18,Male,West,Auto,4885.77,85478.04,26891.8,Accident,671,80.23,Yes,Under Review,18131.06
CLM035004,CUST015307,POL0372019,58,Female,East,Health,2926.04,81043.32,43041.06,Medical,475,4.21,No,Rejected,41877.54
CLM035005,CUST001604,POL0406030,71,Female,East,Auto,2044.98,68849.38,46923.76,Accident,358,8.74,No,Approved,24267.02
CLM035006,CUST007528,POL0862881,76,Female,West,Home,1058.43,88303.23,3477.69,Theft,319,78.94,Yes,Under Review,2088.95
CLM035007,CUST017216,POL0705370,31,Female,West,Life,2723.95,15225.48,30028.05,Theft,569,72.07,No,Approved,29009.2
CLM035008,CUST012789,POL0840917,34,Female,West,Health,1303.48,47704.24,7824.53,Theft,741,52.2,No,Approved,5988.89
CLM035009,CUST004193,POL0601645,70,Female,North,Life,830.83,66715.87,6855.92,Medical,495,40.13,No,Approved,5658.73
CLM035010,CUST006288,POL0213195,59,Male,East,Life,3673.09,96181.32,44368.67,Medical,401,93.3,Yes,Under Review,29546.12
CLM035011,CUST007260,POL0396227,38,Female,North,Auto,4565.9,35299.32,35264.53,Property,812,11.63,No,Approved,23551.1
CLM035012,CUST003825,POL0523200,59,Male,North,Auto,244.85,64496.13,16796.91,Property,638,49.61,No,Rejected,8438.93
CLM035013,CUST006857,POL0757328,75,Female,East,Health,3068.54,74733.15,38691.31,Property,309,36.61,No,Approved,21148.34
CLM035014,CUST008474,POL0667379,73,Female,South,Health,4824.32,69119.91,7213.65,Accident,795,93.42,Yes,Under Review,3882.71
CLM035015,CUST018447,POL0478279,30,Female,East,Life,2215.67,91884.25,27515.83,Accident,368,90.17,Yes,Under Review,23553.59
CLM035016,CUST012318,POL0830808,20,Female,North,Home,3271.0,92121.68,3793.56,Accident,661,90.94,Yes,Under Review,2578.45
CLM035017,CUST009200,POL0826680,34,Male,West,Life,2082.46,58720.79,39567.34,Accident,750,68.79,No,Rejected,20119.33
CLM035018,CUST013646,POL0868428,64,Female,North,Home,2994.19,26401.13,42873.89,Theft,305,91.86,Yes,Under Review,35484.27
CLM035019,CUST000962,POL0888418,42,Female,West,Home,4758.69,48521.18,2372.53,Property,312,86.59,Yes,Under Review,1729.6
CLM035020,CUST019234,POL0081546,53,Female,West,Home,4145.27,31198.3,11974.42,Accident,726,49.01,No,Approved,6888.15
CLM035021,CUST018119,POL0850447,56,Female,North,Home,3205.13,92325.93,18944.8,Medical,655,40.53,No,Rejected,12117.94
CLM035022,CUST004941,POL0090613,79,Female,North,Auto,1973.76,48877.21,20371.09,Accident,392,26.76,No,Approved,16296.1
CLM035023,CUST005388,POL0742269,38,Female,East,Auto,2091.76,18679.72,896.63,Theft,534,97.32,Yes,Under Review,848.8
CLM035024,CUST008454,POL0813763,62,Female,North,Auto,2859.26,75309.08,40408.32,Theft,381,7.25,No,Approved,31837.87
CLM035025,CUST006649,POL0600277,52,Female,West,Health,2968.34,56823.25,23543.46,Medical,833,0.87,No,Rejected,19394.19
CLM035026,CUST010547,POL0365451,19,Male,West,Home,802.58,33355.65,38386.39,Property,371,81.65,Yes,Under Review,33787.82
CLM035027,CUST005973,POL0080165,20,Male,North,Auto,3562.01,16930.91,31906.36,Medical,557,55.14,No,Approved,19379.29
CLM035028,CUST014397,POL0853177,56,Male,North,Life,3165.27,29730.18,46965.93,Theft,772,76.96,Yes,Under Review,25367.7
CLM035029,CUST018000,POL0136341,66,Female,East,Health,4967.48,99027.46,1350.38,Medical,721,98.46,Yes,Under Review,944.63
CLM035030,CUST009556,POL0575766,79,Male,East,Auto,4861.02,26116.18,26196.76,Medical,337,81.29,Yes,Under Review,20044.69
CLM035031,CUST005028,POL0546630,45,Female,East,Auto,3467.13,24877.54,36302.66,Property,686,59.77,No,Approved,22937.08
CLM035032,CUST013279,POL0152778,63,Female,North,Health,4690.35,24107.08,5452.98,Medical,449,92.84,Yes,Under Review,4778.19
CLM035033,CUST000506,POL0246014,44,Female,South,Home,2009.37,6673.66,20082.81,Property,390,39.39,No,Approved,19047.67
CLM035034,CUST017377,POL0073712,79,Female,East,Life,2379.45,77131.91,5785.15,Theft,622,14.3,No,Approved,4955.48
CLM035035,CUST014578,POL0564144,44,Male,West,Auto,4201.23,87287.26,30206.7,Theft,586,2.72,No,Approved,23238.05
CLM035036,CUST016169,POL0443881,60,Female,North,Health,3345.61,81407.74,21192.12,Accident,812,42.4,No,Approved,15424.45
CLM035037,CUST008565,POL0049205,69,Male,West,Life,2576.66,34392.87,18017.87,Medical,751,12.67,No,Rejected,12507.57
CLM035038,CUST014147,POL0433314,37,Male,East,Home,3437.18,92042.03,44673.93,Theft,629,48.16,No,Approved,22612.12
CLM035039,CUST019320,POL0108011,18,Female,East,Health,2921.98,72556.91,38057.23,Accident,778,19.01,No,Approved,27464.09
CLM035040,CUST012639,POL0258085,23,Female,West,Life,2055.36,30746.48,17054.43,Theft,485,3.71,No,Approved,15068.58
CLM035041,CUST010415,POL0524515,44,Male,North,Auto,4458.67,91678.24,25759.71,Accident,576,67.66,No,Approved,13650.51
CLM035042,CUST007894,POL0239124,51,Male,North,Auto,750.07,90103.0,18355.45,Accident,835,94.65,Yes,Under Review,15779.38
CLM035043,CUST019502,POL0487748,47,Female,East,Auto,4531.73,60291.74,23553.14,Property,522,23.59,No,Approved,21843.46
CLM035044,CUST017625,POL0575176,52,Female,East,Home,4870.62,31903.12,30775.87,Accident,532,56.19,No,Approved,25859.5
CLM035045,CUST004843,POL0808671,32,Male,North,Auto,3709.36,72414.82,39147.96,Accident,417,46.75,No,Approved,34291.39
CLM035046,CUST011237,POL0849917,44,Female,West,Life,773.84,62187.79,46371.92,Accident,558,35.04,No,Approved,26905.21
CLM035047,CUST017228,POL0675080,78,Male,West,Auto,897.85,82142.36,1481.58,Medical,386,44.12,No,Approved,1163.4
CLM035048,CUST006901,POL0617019,24,Female,South,Auto,3720.28,17130.74,16233.71,Accident,539,59.74,No,Rejected,11522.87
CLM035049,CUST008322,POL0696712,22,Male,East,Home,1378.65,86571.63,12225.73,Theft,783,40.01,No,Approved,10863.47
CLM035050,CUST018202,POL0507043,51,Male,East,Auto,4845.23,93718.07,48354.01,Accident,601,82.47,Yes,Under Review,32541.09
CLM035051,CUST015051,POL0431462,75,Male,West,Health,3737.57,15440.28,42147.44,Property,510,60.47,No,Approved,28373.35
CLM035052,CUST003804,POL0852710,21,Female,East,Life,1630.08,47847.41,4955.19,Theft,846,49.28,No,Approved,2555.56
CLM035053,CUST010755,POL0830846,62,Male,South,Home,4519.96,36984.14,36978.08,Theft,592,55.15,No,Approved,33598.97
CLM035054,CUST011213,POL0865325,43,Male,North,Auto,1184.58,9504.15,8533.23,Medical,624,73.49,No,Rejected,6022.97
CLM035055,CUST009725,POL0827506,41,Female,West,Auto,1828.36,87264.03,17961.22,Medical,759,47.8,No,Rejected,14227.01
CLM035056,CUST010379,POL0319582,60,Female,West,Life,273.71,86664.08,34431.97,Property,756,40.72,No,Approved,25277.86
CLM035057,CUST004987,POL0598824,37,Male,North,Health,1572.45,23381.59,34496.13,Medical,311,74.88,No,Rejected,24687.96
CLM035058,CUST016483,POL0078569,63,Female,North,Auto,1247.14,83246.0,1018.42,Property,605,17.74,No,Rejected,964.35
CLM035059,CUST011595,POL0443839,44,Male,West,Auto,2903.79,40474.64,32163.74,Theft,828,62.52,No,Approved,29371.52
CLM035060,CUST003099,POL0180906,19,Male,South,Life,2275.63,63998.82,16973.72,Accident,787,99.68,Yes,Under Review,14331.07
CLM035061,CUST015482,POL0311948,65,Male,South,Health,4056.35,28491.05,2601.94,Property,444,81.48,Yes,Under Review,2310.06
CLM035062,CUST005310,POL0046346,47,Male,South,Health,3000.74,67958.92,32721.15,Theft,721,27.82,No,Rejected,27466.42
CLM035063,CUST000556,POL0507830,57,Male,West,Health,320.32,66582.34,32936.84,Accident,675,13.46,No,Approved,28305.35
CLM035064,CUST011777,POL0849617,70,Male,North,Health,3491.68,89419.46,10238.99,Accident,767,9.48,No,Rejected,7873.91
CLM035065,CUST010083,POL0604309,34,Female,East,Home,932.9,76473.49,49591.77,Property,678,42.32,No,Approved,38888.81
CLM035066,CUST003932,POL0396550,42,Female,West,Auto,1116.05,54146.73,9751.61,Property,641,94.28,Yes,Under Review,6506.7
CLM035067,CUST008908,POL0754933,27,Male,South,Health,1514.02,71694.13,30784.29,Medical,835,85.73,Yes,Under Review,25685.75
CLM035068,CUST010803,POL0265986,31,Male,North,Home,911.03,69980.1,44050.93,Accident,481,1.49,No,Approved,34920.74
CLM035069,CUST003937,POL0076915,39,Male,North,Auto,2380.7,96994.78,22167.75,Medical,462,93.33,Yes,Under Review,19907.41
CLM035070,CUST016007,POL0171203,58,Male,North,Life,334.67,63201.07,11539.25,Property,630,9.46,No,Approved,6859.68
CLM035071,CUST007182,POL0714621,35,Female,North,Health,4369.32,20994.1,2455.21,Theft,730,36.68,No,Approved,1751.4
CLM035072,CUST004183,POL0548786,44,Female,West,Life,4279.98,20740.14,8324.14,Accident,456,95.06,Yes,Under Review,6867.91
CLM035073,CUST008626,POL0087429,34,Male,West,Health,3471.25,15747.45,24563.54,Property,481,58.16,No,Approved,20411.48
CLM035074,CUST011662,POL0727843,75,Female,North,Health,2059.37,24880.97,8769.74,Accident,722,95.53,Yes,Under Review,5114.62
CLM035075,CUST019508,POL0863016,22,Male,South,Health,1440.19,6834.17,25721.3,Theft,728,78.64,Yes,Under Review,17397.44
CLM035076,CUST011603,POL0516013,36,Female,West,Home,2397.16,47069.4,933.49,Theft,456,94.92,Yes,Under Review,525.34
CLM035077,CUST016704,POL0075025,79,Female,South,Home,1973.49,54415.56,29290.69,Property,847,64.57,No,Approved,21887.21
CLM035078,CUST014062,POL0029433,70,Female,South,Auto,3598.75,11458.05,30181.61,Theft,686,68.91,No,Approved,29917.83
CLM035079,CUST008673,POL0294055,18,Female,West,Home,595.13,67195.91,7637.23,Accident,314,64.43,No,Approved,6760.47
CLM035080,CUST005559,POL0256447,35,Male,East,Life,627.15,12896.05,9769.63,Accident,839,99.25,Yes,Under Review,4955.29
CLM035081,CUST015954,POL0488660,20,Male,East,Auto,1599.91,98804.09,13730.58,Medical,417,3.37,No,Approved,9955.16
CLM035082,CUST015906,POL0384490,28,Male,South,Auto,2023.12,8909.16,13330.92,Medical,774,49.19,No,Approved,12677.29
CLM035083,CUST012800,POL0459786,73,Female,West,Health,2594.74,93980.01,45865.61,Accident,378,6.78,No,Approved,33103.19
CLM035084,CUST009792,POL0892285,53,Male,South,Home,3498.32,45782.01,32690.94,Property,810,55.88,No,Approved,19153.57
CLM035085,CUST002521,POL0314843,45,Male,West,Health,3918.68,65403.35,38588.47,Theft,840,16.12,No,Approved,24057.69
CLM035086,CUST003376,POL0543387,67,Male,South,Home,3835.7,22189.91,34591.77,Medical,474,42.31,No,Approved,22410.8
CLM035087,CUST008576,POL0658727,74,Female,South,Auto,2606.78,48422.87,6393.73,Accident,380,66.01,No,Approved,3808.62
CLM035088,CUST009860,POL0014219,39,Male,East,Home,3616.27,30083.64,27586.8,Property,394,4.62,No,Rejected,26727.63
CLM035089,CUST009393,POL0793506,70,Female,South,Health,2231.52,56765.88,26142.24,Property,830,45.27,No,Approved,17496.85
CLM035090,CUST014221,POL0222891,19,Female,West,Auto,1629.37,95299.41,24036.82,Accident,453,39.16,No,Approved,22186.26
CLM035091,CUST016003,POL0677537,32,Male,South,Home,4001.1,21511.12,29529.63,Medical,625,79.54,Yes,Under Review,24774.84
CLM035092,CUST017030,POL0204308,30,Male,South,Home,1663.48,59848.51,1705.59,Accident,811,43.07,No,Approved,1425.26
CLM035093,CUST019734,POL0772977,67,Female,South,Life,3855.24,63306.06,28076.01,Property,709,11.11,No,Approved,27631.37
CLM035094,CUST001268,POL0178157,75,Female,South,Health,2583.12,87041.61,18060.26,Property,535,16.91,No,Approved,10030.77
CLM035095,CUST016783,POL0765724,56,Male,North,Home,1930.1,7480.19,47915.53,Theft,558,97.31,Yes,Under Review,37286.35
CLM035096,CUST018647,POL0349896,36,Female,South,Life,4710.36,54946.19,17263.41,Theft,777,65.39,No,Approved,10323.3
CLM035097,CUST012180,POL0836093,34,Male,West,Life,3822.28,16545.24,39699.8,Property,765,35.56,No,Approved,36957.88
CLM035098,CUST007257,POL0414418,50,Male,West,Home,4305.12,58664.37,23953.73,Theft,699,29.49,No,Approved,15800.84
CLM035099,CUST013130,POL0416569,60,Male,North,Health,2689.95,35782.34,26008.48,Medical,656,70.7,No,Approved,23838.43
CLM035100,CUST002257,POL0252074,56,Male,West,Auto,4560.73,30316.66,37528.71,Medical,546,51.24,No,Approved,25033.53
