Claim_ID,Customer_ID,Policy_Number,Age,Gender,Region,Policy_Type,Premium_Amount,Coverage_Amount,Claim_Amount,Claim_Type,Credit_Score,Fraud_Risk_Score,Fraud_Flag,Claim_Status,Settlement_Amount,Claim_Date,Handled_By_Staff_ID,Identity_Changed_Flag,KYC_Update_Date,Days_KYC_To_Claim,Enriched_Address_Change_Flag,Enriched_Past_Claims_Count,Enriched_Witness_Present,Enriched_Police_Report_Filed,Enriched_Safety_Rating,Enriched_Days_Open,Enriched_Form_Defects_Count,Enriched_Claim_Channel
CLM049260,CUST010187,POL0181786,46,Female,East,Auto,3724.33,73804.65,13403.1,Theft,578,99.13,Yes,Under Review,9646.57,2025-05-31 20:35:26.381339,AGENT00806,1,2025-05-22 20:35:26.381339,9.0,0,1,1,1,94,9.659918979,6,Broker
CLM049261,CUST002806,POL0070420,27,Male,East,Auto,3264.74,72909.8,18411.46,Accident,471,53.83,No,Rejected,16507.23,2025-04-11 20:35:26.381341,AGENT00999,0,,,0,0,0,1,87,8.325403611,5,Phone
CLM049262,CUST011381,POL0255173,75,Male,West,Life,4751.59,88223.12,5173.41,Property,473,17.7,No,Approved,4572.75,2025-09-18 20:35:26.381343,AGENT00480,0,,,0,1,0,0,93,10.08379477,5,Broker
CLM049263,CUST018615,POL0497565,27,Male,East,Auto,3605.88,81540.98,44425.31,Property,497,99.76,Yes,Under Review,26640.41,2025-01-08 20:35:26.381345,AGENT00034,1,2024-12-30 20:35:26.381345,9.0,1,0,0,0,90,10.05505041,4,Broker
CLM049264,CUST000095,POL0484114,20,Male,East,Auto,4397.52,19632.71,37975.51,Medical,800,10.2,No,Approved,30776.64,2025-01-05 20:35:26.381348,AGENT01006,0,,,1,2,0,1,95,11.62679494,4,Broker
CLM049265,CUST008724,POL0653946,27,Male,North,Health,2700.91,31815.31,27085.89,Theft,656,46.7,No,Approved,23341.63,2024-11-07 20:35:26.381350,AGENT00525,0,,,1,0,0,0,82,12.07884589,3,Broker
CLM049266,CUST004036,POL0406264,36,Male,East,Home,3804.32,71607.45,18883.72,Accident,658,79.32,Yes,Under Review,17416.53,2025-02-07 20:35:26.381352,AGENT01042,1,2025-01-27 20:35:26.381352,11.0,1,0,1,1,87,7.793332927,6,Phone
CLM049267,CUST006119,POL0503020,70,Female,West,Health,4912.44,58053.74,19223.26,Property,473,11.65,No,Approved,11131.03,2025-10-12 20:35:26.381354,AGENT00955,0,,,0,0,0,0,92,8.897082543,2,Broker
CLM049268,CUST006808,POL0022702,51,Female,East,Home,3763.46,32177.81,32590.19,Accident,518,40.21,No,Rejected,31855.08,2026-06-18 20:35:26.381357,AGENT00578,0,,,1,0,1,1,55,12.16562775,3,Broker
CLM049269,CUST012720,POL0527538,63,Male,North,Auto,1687.5,94581.88,34404.78,Medical,381,2.24,No,Rejected,31244.78,2025-04-14 20:35:26.381359,AGENT01199,0,,,1,0,0,1,78,11.07392488,2,Phone
CLM049270,CUST005840,POL0314533,65,Female,North,Auto,3520.0,83323.59,19452.66,Theft,379,3.58,No,Approved,15692.29,2026-04-27 20:35:26.381361,AGENT00535,0,,,0,0,0,1,68,9.662568473,4,Phone
CLM049271,CUST000140,POL0685485,19,Male,West,Health,2514.64,52155.15,9966.99,Theft,336,28.83,No,Approved,6298.74,2025-08-05 20:35:26.381363,AGENT00844,1,2025-07-24 20:35:26.381363,12.0,0,0,0,1,54,10.91630355,4,Broker
CLM049272,CUST018352,POL0158100,45,Female,South,Life,3999.72,21975.79,538.31,Accident,818,55.46,No,Approved,515.39,2025-10-02 20:35:26.381366,AGENT00811,0,,,1,0,0,1,82,9.924965103,3,Phone
CLM049273,CUST010817,POL0403296,60,Male,West,Auto,3330.97,88431.99,47447.63,Medical,773,94.03,Yes,Under Review,38716.5,2025-04-15 20:35:26.381371,AGENT00615,1,2025-03-27 20:35:26.381371,19.0,1,1,0,1,71,6.122773047,4,Broker
CLM049274,CUST006547,POL0097379,26,Male,South,Home,311.82,79155.4,29219.01,Theft,511,40.76,No,Approved,17100.19,2025-05-15 20:35:26.381373,AGENT00712,0,,,1,0,0,0,81,9.093771672,2,Broker
CLM049275,CUST007670,POL0731646,25,Male,West,Auto,920.91,79860.56,22326.34,Theft,667,2.95,No,Approved,13955.79,2024-11-06 20:35:26.381375,AGENT00992,0,,,0,0,1,0,82,3.355599236,4,Online
CLM049276,CUST019305,POL0827093,68,Female,East,Health,3971.06,35725.8,19829.36,Medical,450,85.13,Yes,Under Review,12956.81,2026-03-21 20:35:26.381378,AGENT00691,1,2026-03-07 20:35:26.381378,14.0,1,0,0,1,94,9.753776525,2,Phone
CLM049277,CUST007307,POL0584122,32,Male,East,Life,1163.86,60477.89,47465.16,Medical,653,11.32,No,Approved,43204.49,2026-06-12 20:35:26.381380,AGENT00532,0,,,0,0,1,1,76,9.609190104,4,Phone
CLM049278,CUST003123,POL0609773,62,Female,North,Life,3691.91,95969.38,28873.37,Medical,391,87.22,Yes,Under Review,19472.89,2025-02-02 20:35:26.381382,AGENT00803,1,2025-01-15 20:35:26.381382,18.0,0,1,1,1,81,9.234413117,4,Phone
CLM049279,CUST012708,POL0216695,63,Male,North,Home,1386.51,16991.78,30981.25,Property,383,55.89,No,Approved,24784.67,2025-04-01 20:35:26.381384,AGENT00051,0,,,1,0,0,1,71,9.863306479,2,Broker
CLM049280,CUST016310,POL0562494,27,Female,West,Life,2398.76,73483.43,49999.23,Theft,410,64.42,No,Approved,33736.71,2026-08-25 20:35:26.381386,AGENT00141,0,,,0,0,0,1,88,9.05753272,6,Phone
CLM049281,CUST007105,POL0253094,20,Female,West,Life,3473.56,93080.99,29918.82,Medical,460,88.76,Yes,Under Review,27272.37,2025-05-30 20:35:26.381389,AGENT00162,0,,,1,0,0,1,81,9.120178536,6,Broker
CLM049282,CUST009331,POL0647363,63,Female,South,Life,4914.95,51938.62,8263.77,Medical,449,56.19,No,Approved,6607.33,2025-03-29 20:35:26.381391,AGENT00509,0,,,1,0,0,1,54,8.56977503,4,Phone
CLM049283,CUST016165,POL0158890,23,Female,West,Auto,3549.76,15772.08,37168.32,Medical,419,62.87,No,Rejected,27414.11,2026-07-17 20:35:26.381393,AGENT01062,0,,,0,0,0,0,84,9.122313765,5,Phone
CLM049284,CUST000274,POL0739351,76,Male,West,Health,3600.79,75010.1,10991.51,Medical,771,44.88,No,Approved,10326.35,2024-12-10 20:35:26.381395,AGENT00782,0,,,1,1,0,0,53,4.81605558,4,Online
CLM049285,CUST006115,POL0316909,56,Male,North,Auto,2677.79,63406.97,14784.19,Theft,380,77.07,Yes,Under Review,12854.56,2025-04-15 20:35:26.381398,AGENT01173,0,,,0,0,1,0,71,11.87774372,2,Broker
CLM049286,CUST001916,POL0722379,19,Female,North,Auto,389.6,22599.82,9863.09,Theft,711,47.15,No,Approved,8783.33,2025-09-25 20:35:26.381400,AGENT00053,0,,,0,0,0,1,91,10.92806909,6,Broker
CLM049287,CUST002687,POL0163111,29,Male,North,Health,2324.65,42778.06,793.43,Accident,361,1.66,No,Approved,462.06,2026-08-13 20:35:26.381402,AGENT00881,0,,,1,0,0,1,55,9.395235114,7,Phone
CLM049288,CUST007190,POL0188261,73,Female,North,Auto,1205.99,21703.13,36474.2,Accident,385,87.75,Yes,Under Review,24145.13,2024-11-27 20:35:26.381404,AGENT00396,0,,,1,0,0,1,63,3.221004931,0,Online
CLM049289,CUST008439,POL0528336,42,Female,West,Life,2652.98,98133.33,24852.01,Property,682,62.34,No,Rejected,21794.28,2025-08-01 20:35:26.381407,AGENT00034,0,,,0,1,0,1,90,4.012130515,6,Online
CLM049290,CUST018231,POL0094764,48,Female,East,Life,4174.55,8509.76,3854.16,Property,563,89.21,Yes,Under Review,2195.7,2026-07-19 20:35:26.381409,AGENT01019,0,,,1,0,0,0,69,9.721187965,2,Phone
CLM049291,CUST007948,POL0547505,49,Male,South,Home,3224.12,17514.84,48868.55,Property,528,89.08,Yes,Under Review,26553.22,2026-03-03 20:35:26.381411,AGENT00212,0,,,1,0,0,0,63,8.218712745,3,Phone
CLM049292,CUST012821,POL0362655,51,Female,West,Health,1522.2,75150.35,22955.86,Property,811,8.73,No,Approved,13476.53,2025-08-05 20:35:26.381413,AGENT00265,0,,,0,0,0,0,79,10.75517549,2,Broker
CLM049293,CUST003295,POL0829485,57,Male,North,Auto,3163.07,39004.42,40378.87,Medical,840,30.39,No,Approved,34913.59,2025-08-27 20:35:26.381415,AGENT00421,0,,,0,0,0,1,72,10.32187899,5,Broker
CLM049294,CUST012739,POL0086659,36,Female,East,Home,297.06,25521.02,22255.49,Property,527,12.56,No,Approved,11139.63,2024-10-16 20:35:26.381418,AGENT00977,0,,,1,0,0,0,77,8.927516417,1,Broker
CLM049295,CUST002821,POL0761676,76,Female,West,Home,3826.77,76581.61,6352.36,Theft,755,99.73,Yes,Under Review,3591.17,2026-01-05 20:35:26.381420,AGENT00758,0,,,1,0,1,0,76,8.068607555,3,Phone
CLM049296,CUST014477,POL0509915,63,Female,West,Life,866.95,75910.5,13021.35,Medical,436,36.96,No,Approved,10841.78,2024-10-10 20:35:26.381422,AGENT00328,0,,,0,1,0,1,92,3.414852062,7,Online
CLM049297,CUST000425,POL0352458,22,Female,West,Life,1239.65,19558.98,42787.42,Accident,305,92.84,Yes,Under Review,36307.96,2025-02-10 20:35:26.381424,AGENT00220,0,,,1,3,0,1,75,4.732554506,5,Online
CLM049298,CUST004041,POL0242374,76,Female,South,Life,3622.57,81850.13,13846.04,Medical,448,37.33,No,Approved,9779.3,2025-10-07 20:35:26.381427,AGENT00141,0,,,0,0,0,0,94,9.948313904,3,Broker
CLM049299,CUST011183,POL0023248,55,Male,North,Health,4529.52,94643.4,741.9,Medical,310,45.87,No,Approved,458.13,2025-05-31 20:35:26.381429,AGENT00194,0,,,1,0,0,1,89,9.186386626,3,Phone
CLM049300,CUST000874,POL0423261,33,Female,West,Health,1702.9,92863.81,33704.25,Accident,411,82.23,Yes,Under Review,30075.21,2024-10-04 20:35:26.381431,AGENT01061,0,,,1,0,0,1,20,7.511996982,5,Phone
CLM049301,CUST016653,POL0866649,31,Female,South,Home,4693.79,30964.13,24279.47,Accident,472,40.82,No,Approved,20713.74,2025-12-03 20:35:26.381433,AGENT01118,0,,,1,0,0,1,69,4.028678388,7,Online
CLM049302,CUST010820,POL0712596,62,Female,North,Health,613.97,32908.39,34489.04,Property,352,62.15,No,Approved,34193.41,2025-02-05 20:35:26.381436,AGENT01168,0,,,0,2,1,0,66,10.01054421,3,Broker
CLM049303,CUST014599,POL0892167,26,Male,West,Auto,280.78,9464.51,49655.04,Accident,472,0.81,No,Approved,27882.92,2025-11-23 20:35:26.381438,AGENT01025,0,,,0,0,0,0,84,9.494725633,2,Broker
CLM049304,CUST016256,POL0525099,47,Male,East,Life,1415.85,86416.51,5372.75,Accident,474,65.19,No,Approved,4742.49,2024-10-01 20:35:26.381440,AGENT01084,0,,,0,0,0,1,64,8.403905053,2,Phone
CLM049305,CUST002666,POL0664525,61,Female,North,Auto,3582.85,92997.51,14446.71,Medical,589,88.0,Yes,Under Review,14192.58,2025-10-16 20:35:26.381442,AGENT01012,1,2025-10-14 20:35:26.381442,2.0,0,0,0,0,75,7.272553848,7,Broker
CLM049306,CUST016007,POL0372622,19,Male,South,Auto,1779.35,96411.21,45608.73,Medical,455,54.7,No,Approved,26476.97,2025-12-11 20:35:26.381444,AGENT01157,0,,,1,0,0,0,92,11.99496045,3,Broker
CLM049307,CUST015361,POL0006638,26,Female,West,Home,4261.35,84441.45,9876.16,Accident,468,91.48,Yes,Under Review,6010.51,2025-07-02 20:35:26.381447,AGENT01041,1,2025-06-16 20:35:26.381447,16.0,0,2,0,1,74,10.33041169,3,Broker
CLM049308,CUST011215,POL0376494,44,Male,East,Auto,4556.21,42730.38,21435.81,Theft,366,98.19,Yes,Under Review,15481.23,2025-01-03 20:35:26.381449,AGENT00535,0,,,0,0,0,1,80,9.527660399,4,Broker
CLM049309,CUST000897,POL0598877,57,Male,East,Health,4067.16,18421.49,16504.14,Theft,736,49.3,No,Approved,11706.35,2025-08-10 20:35:26.381451,AGENT00404,1,2025-08-08 20:35:26.381451,2.0,0,0,0,1,62,4.916950956,6,Online
CLM049310,CUST014514,POL0628555,77,Female,North,Auto,2106.38,72321.15,42442.23,Medical,395,99.96,Yes,Under Review,33362.38,2026-06-26 20:35:26.381453,AGENT00711,1,2026-06-17 20:35:26.381453,9.0,1,2,0,1,81,3.745296365,3,Online
CLM049311,CUST006909,POL0021211,58,Male,North,Home,4842.63,81202.81,12716.77,Property,783,80.86,Yes,Under Review,9596.3,2025-01-21 20:35:26.381455,AGENT00738,0,,,0,0,0,0,65,11.82099624,4,Broker
CLM049312,CUST019700,POL0350871,66,Female,North,Health,3585.78,71058.08,29873.29,Accident,791,98.59,Yes,Under Review,26955.84,2025-07-18 20:35:26.381458,AGENT00699,1,2025-07-12 20:35:26.381458,6.0,0,0,1,1,66,4.020593922,3,Online
CLM049313,CUST011433,POL0587704,31,Male,East,Health,2673.88,81238.02,19991.64,Property,399,12.39,No,Approved,11758.57,2025-07-27 20:35:26.381460,AGENT00854,0,,,1,3,0,1,90,10.39899564,2,Broker
CLM049314,CUST003968,POL0059137,45,Male,West,Auto,993.32,27699.41,43543.56,Accident,588,20.77,No,Approved,32376.52,2026-02-18 20:35:26.381462,AGENT00848,1,2026-02-11 20:35:26.381462,7.0,1,0,0,1,62,3.262318912,4,Online
CLM049315,CUST000863,POL0760662,50,Male,South,Life,1051.63,85108.64,18962.48,Theft,799,58.44,No,Approved,14172.21,2026-01-18 20:35:26.381465,AGENT00116,0,,,0,0,0,0,69,4.040891378,5,Online
CLM049316,CUST000159,POL0424828,56,Female,West,Home,2479.4,52288.93,44128.31,Property,579,0.9,No,Approved,28266.8,2025-12-08 20:35:26.381467,AGENT00363,0,,,1,0,1,1,71,3.771083924,6,Online
CLM049317,CUST015420,POL0877807,61,Female,South,Auto,1350.99,83087.79,26327.77,Accident,376,66.16,No,Approved,15615.54,2025-02-24 20:35:26.381469,AGENT01085,0,,,0,0,0,0,66,9.599407428,4,Phone
CLM049318,CUST003183,POL0801999,37,Female,North,Health,4233.79,79339.48,22110.92,Accident,587,14.17,No,Approved,16220.37,2025-01-04 20:35:26.381471,AGENT00717,0,,,0,5,0,1,71,7.873776554,2,Broker
CLM049319,CUST001211,POL0284877,55,Female,West,Auto,1635.48,24553.83,36560.38,Property,582,25.09,No,Approved,35387.2,2025-11-21 20:35:26.381473,AGENT00409,0,,,0,0,0,1,86,9.489745787,3,Broker
CLM049320,CUST002618,POL0292345,63,Female,East,Auto,3193.53,55075.76,4463.4,Medical,810,70.65,No,Approved,3096.53,2025-07-06 20:35:26.381476,AGENT01046,0,,,0,0,1,1,94,9.772435929,2,Broker
CLM049321,CUST010933,POL0069372,27,Male,East,Health,1021.9,61581.0,10759.01,Accident,402,69.71,No,Approved,7927.42,2026-04-15 20:35:26.381478,AGENT00309,0,,,0,1,0,1,30,9.434962585,3,Phone
CLM049322,CUST007803,POL0478858,28,Male,East,Auto,4840.65,75617.52,9704.43,Accident,458,42.07,No,Approved,7306.34,2025-05-25 20:35:26.381480,AGENT00497,0,,,1,0,0,0,84,8.054142908,6,Phone
CLM049323,CUST012451,POL0873923,73,Male,East,Life,2554.18,12966.66,33006.08,Accident,625,18.49,No,Rejected,21391.37,2025-06-05 20:35:26.381482,AGENT00351,0,,,0,0,0,0,90,8.699869385,3,Phone
CLM049324,CUST006643,POL0106954,38,Male,West,Health,2479.67,73615.49,13820.99,Accident,773,61.88,No,Rejected,7380.28,2026-07-25 20:35:26.381485,AGENT01062,0,,,0,1,0,1,71,7.951914864,7,Broker
CLM049325,CUST010236,POL0146007,40,Female,East,Auto,2540.95,99592.54,23725.31,Theft,308,81.98,Yes,Under Review,13258.82,2025-02-03 20:35:26.381487,AGENT00892,0,,,1,2,1,1,80,9.303854747,1,Phone
CLM049326,CUST008871,POL0750921,42,Female,East,Auto,4442.21,13335.31,35143.82,Accident,671,93.52,Yes,Under Review,31026.67,2025-12-25 20:35:26.381489,AGENT00533,1,2025-12-13 20:35:26.381489,12.0,1,0,1,0,70,9.566416412,3,Broker
CLM049327,CUST015081,POL0371576,63,Female,West,Auto,4312.17,14846.87,21852.21,Theft,660,16.43,No,Approved,11071.32,2026-08-31 20:35:26.381491,AGENT01125,1,2026-08-12 20:35:26.381491,19.0,0,1,0,1,93,11.98828233,3,Broker
CLM049328,CUST007230,POL0646329,59,Male,West,Auto,2051.33,87056.82,19497.27,Medical,502,95.17,Yes,Under Review,11898.62,2026-05-02 20:35:26.381493,AGENT01122,1,2026-04-18 20:35:26.381493,14.0,0,0,0,0,83,9.211537718,3,Phone
CLM049329,CUST019301,POL0117620,30,Female,North,Health,3520.79,26675.61,31466.36,Property,400,3.6,No,Approved,26161.65,2025-12-25 20:35:26.381496,AGENT00863,0,,,0,0,0,0,79,8.442650734,1,Phone
CLM049330,CUST018116,POL0726640,41,Female,South,Auto,3502.6,33737.11,30601.78,Property,322,7.49,No,Approved,15387.33,2025-05-30 20:35:26.381498,AGENT01087,0,,,1,0,1,0,60,10.11857435,3,Broker
CLM049331,CUST015041,POL0086669,22,Female,North,Home,2693.58,30797.5,10247.78,Property,370,52.9,No,Approved,7280.52,2024-11-11 20:35:26.381500,AGENT00874,0,,,0,0,0,1,80,9.08244535,0,Broker
CLM049332,CUST012076,POL0339088,40,Female,South,Auto,380.22,18134.01,46249.47,Theft,796,33.04,No,Approved,38651.05,2025-03-14 20:35:26.381502,AGENT00762,0,,,1,0,0,0,90,11.35467497,2,Phone
CLM049333,CUST017272,POL0605214,37,Male,East,Home,2040.36,94216.12,6695.69,Theft,568,55.26,No,Approved,6611.27,2026-05-07 20:35:26.381505,AGENT00507,0,,,0,0,0,0,79,9.426792879,4,Phone
CLM049334,CUST008978,POL0551465,78,Female,West,Life,2602.84,29598.11,3940.49,Accident,708,62.26,No,Approved,3258.41,2025-07-02 20:35:26.381507,AGENT00346,0,,,0,0,0,0,81,5.370597778,7,Online
CLM049335,CUST015138,POL0754372,44,Female,East,Auto,3344.88,61106.82,35235.44,Medical,338,70.09,No,Approved,20922.15,2024-11-10 20:35:26.381509,AGENT00076,0,,,1,0,0,1,41,9.756946712,7,Phone
CLM049336,CUST005331,POL0225312,60,Female,South,Life,1653.69,43091.82,22066.16,Property,675,60.89,No,Approved,11984.41,2025-12-08 20:35:26.381511,AGENT00997,0,,,1,0,0,0,72,9.128431721,3,Phone
CLM049337,CUST017531,POL0449909,26,Female,North,Home,1778.84,70203.05,23318.53,Accident,583,63.77,No,Approved,12283.16,2026-04-20 20:35:26.381513,AGENT00157,0,,,1,0,0,1,56,4.251564465,2,Online
CLM049338,CUST005825,POL0429258,37,Male,West,Auto,2361.32,19380.71,30750.94,Accident,834,39.58,No,Rejected,29918.65,2025-08-18 20:35:26.381515,AGENT00499,1,2025-08-08 20:35:26.381515,10.0,0,1,1,0,84,3.518586759,9,Online
CLM049339,CUST006882,POL0444097,32,Male,South,Life,3531.41,91072.35,38864.22,Accident,374,61.48,No,Approved,27684.88,2026-01-19 20:35:26.381518,AGENT00285,0,,,1,3,0,1,99,9.907064659,9,Phone
CLM049340,CUST013833,POL0813461,41,Male,North,Life,2833.06,94255.16,8248.54,Theft,394,80.57,Yes,Under Review,5682.03,2025-03-08 20:35:26.381520,AGENT00532,0,,,1,0,1,1,79,13.48963772,1,Broker
CLM049341,CUST005333,POL0045769,55,Male,North,Home,1643.07,95607.43,12459.04,Accident,416,14.09,No,Approved,8478.37,2025-09-05 20:35:26.381522,AGENT00396,0,,,1,0,1,1,84,9.879013264,7,Phone
CLM049342,CUST015357,POL0428562,61,Female,South,Life,4956.65,55367.58,9921.63,Property,360,60.3,No,Approved,7402.3,2025-03-07 20:35:26.381524,AGENT01023,1,2025-02-21 20:35:26.381524,14.0,1,0,0,1,89,8.640125051,5,Phone
CLM049343,CUST017270,POL0213232,45,Female,North,Health,1387.92,70988.98,48317.6,Medical,588,34.55,No,Approved,43640.38,2026-07-31 20:35:26.381526,AGENT01180,0,,,1,2,0,1,62,3.413329347,5,Online
CLM049344,CUST009340,POL0202070,27,Female,South,Auto,1320.79,35292.08,18008.19,Theft,404,24.61,No,Approved,15796.29,2024-10-21 20:35:26.381529,AGENT01141,0,,,1,0,1,0,49,9.378883239,4,Broker
CLM049345,CUST007257,POL0557630,46,Female,East,Auto,1274.48,92682.11,26355.75,Theft,567,61.59,No,Approved,19150.71,2025-02-25 20:35:26.381531,AGENT00756,0,,,1,0,0,0,66,10.84671905,5,Broker
CLM049346,CUST011311,POL0502911,70,Female,West,Life,968.51,29103.47,27159.33,Theft,622,71.23,No,Approved,19922.09,2025-05-09 20:35:26.381533,AGENT01181,0,,,1,0,0,0,73,10.82957763,2,Broker
CLM049347,CUST017930,POL0575516,70,Male,North,Life,4906.02,27655.18,32581.33,Accident,776,20.31,No,Approved,27756.17,2025-09-21 20:35:26.381535,AGENT00486,0,,,1,0,0,1,64,10.77290464,5,Broker
CLM049348,CUST009204,POL0284997,78,Female,South,Auto,4183.08,49946.0,22021.44,Medical,561,31.59,No,Approved,18808.43,2026-02-18 20:35:26.381538,AGENT00620,0,,,0,0,0,0,99,9.4019727,4,Phone
CLM049349,CUST018629,POL0736440,33,Female,West,Auto,1213.12,13328.53,41007.7,Property,361,68.46,No,Approved,28650.12,2026-06-13 20:35:26.381540,AGENT00318,0,,,0,0,1,1,94,9.450702705,1,Phone
CLM049350,CUST001812,POL0874987,28,Female,West,Life,3840.47,22051.52,28727.57,Property,776,20.8,No,Approved,17194.9,2025-04-16 20:35:26.381542,AGENT01091,0,,,0,0,0,0,84,9.122313765,5,Phone
CLM049351,CUST006683,POL0018518,50,Female,North,Auto,1989.99,26648.97,6571.34,Medical,728,73.73,No,Approved,3640.62,2025-12-25 20:35:26.381544,AGENT00232,1,2025-12-15 20:35:26.381544,10.0,0,0,0,0,95,8.328337903,3,Phone
CLM049352,CUST019470,POL0049797,30,Male,North,Life,4916.91,64900.06,15514.79,Property,795,1.65,No,Approved,8494.35,2026-01-03 20:35:26.381546,AGENT00742,0,,,1,0,0,1,87,8.800963237,3,Phone
CLM049353,CUST011222,POL0621797,37,Female,North,Home,2525.78,35267.83,1659.31,Accident,402,31.67,No,Approved,1108.78,2025-01-09 20:35:26.381549,AGENT00994,0,,,1,0,0,0,78,8.199268161,4,Broker
CLM049354,CUST018243,POL0763287,41,Male,East,Life,3991.08,42413.59,39655.71,Accident,368,70.15,No,Approved,32838.12,2025-02-28 20:35:26.381551,AGENT00721,0,,,0,1,1,0,38,8.521257516,6,Phone
CLM049355,CUST014429,POL0894473,28,Male,North,Health,983.78,86708.56,26565.4,Theft,663,96.27,Yes,Under Review,24279.81,2025-10-05 20:35:26.381553,AGENT00105,0,,,0,0,1,0,44,7.345890565,2,Phone
CLM049356,CUST000504,POL0255209,64,Female,North,Life,4499.29,41479.82,20912.61,Property,662,66.54,No,Approved,19952.18,2026-03-30 20:35:26.381555,AGENT00743,0,,,0,0,1,1,81,9.988075565,4,Broker
CLM049357,CUST012675,POL0341854,52,Male,West,Health,1844.48,11905.73,34314.09,Property,655,2.81,No,Approved,23155.68,2025-03-21 20:35:26.381559,AGENT00944,0,,,1,0,1,1,75,11.41074135,3,Broker
CLM049358,CUST019752,POL0342823,63,Male,South,Health,1096.22,30414.04,21484.37,Accident,414,25.81,No,Approved,16339.8,2026-03-20 20:35:26.381562,AGENT00242,0,,,0,0,0,1,75,9.693384696,2,Phone
CLM049359,CUST003056,POL0432112,21,Male,East,Life,1527.3,74134.24,9408.96,Medical,649,78.09,Yes,Under Review,6823.34,2025-06-14 20:35:26.381564,AGENT00906,0,,,0,0,1,1,79,8.51590935,1,Phone
CLM049360,CUST000109,POL0067967,59,Male,North,Life,3309.27,42135.11,2099.0,Property,449,83.55,Yes,Under Review,1147.93,2026-03-14 20:35:26.381566,AGENT01075,0,,,1,5,1,1,75,8.698479606,3,Phone
CLM049361,CUST013628,POL0581776,77,Male,East,Health,3458.89,96036.54,26478.86,Accident,771,63.85,No,Approved,13441.41,2026-04-12 20:35:26.381568,AGENT01186,0,,,0,0,1,1,78,4.237978496,3,Online
CLM049362,CUST008014,POL0641588,44,Female,East,Life,1460.39,56463.37,12005.45,Property,437,35.32,No,Approved,8243.35,2026-05-27 20:35:26.381571,AGENT00499,0,,,0,0,0,0,83,8.422805719,5,Phone
CLM049363,CUST000697,POL0093868,79,Male,East,Health,3404.03,58412.24,37541.55,Theft,635,22.16,No,Approved,25785.33,2024-12-12 20:35:26.381573,AGENT00035,0,,,0,0,0,1,51,11.31223569,1,Broker
CLM049364,CUST014195,POL0152121,37,Male,South,Health,3770.15,60298.7,39180.29,Property,596,17.37,No,Approved,28392.97,2026-05-15 20:35:26.381575,AGENT00504,1,2026-05-04 20:35:26.381575,11.0,1,0,0,1,57,10.01073235,4,Broker
CLM049365,CUST016175,POL0799201,54,Male,East,Health,325.53,62501.23,38543.7,Accident,417,90.33,Yes,Under Review,21386.77,2026-08-03 20:35:26.381577,AGENT00800,0,,,1,0,0,1,75,12.13031139,4,Broker
CLM049366,CUST017453,POL0268083,58,Male,South,Life,2138.77,28836.12,10991.21,Medical,775,23.69,No,Approved,10200.03,2026-05-13 20:35:26.381580,AGENT01086,0,,,1,0,0,0,78,12.62285263,2,Broker
CLM049367,CUST004388,POL0897946,51,Female,North,Health,1668.79,34068.52,13818.11,Medical,440,79.45,Yes,Under Review,11305.61,2025-07-21 20:35:26.381582,AGENT01137,0,,,1,1,0,1,12,9.27706811,3,Phone
CLM049368,CUST002522,POL0400159,76,Male,West,Auto,671.37,90698.29,39515.52,Theft,599,99.33,Yes,Under Review,24866.06,2026-05-27 20:35:26.381585,AGENT01104,0,,,1,1,0,1,80,12.5085472,5,Broker
CLM049369,CUST002971,POL0513699,42,Male,West,Health,2726.97,82014.02,16381.49,Property,777,40.51,No,Approved,10199.31,2025-09-18 20:35:26.381587,AGENT00799,0,,,1,0,1,1,74,8.913363552,3,Phone
CLM049370,CUST003381,POL0492326,53,Female,West,Life,3153.35,19026.49,14959.2,Property,678,36.9,No,Approved,8878.96,2024-12-10 20:35:26.381589,AGENT00824,0,,,0,1,1,0,61,9.24975709,4,Broker
CLM049371,CUST011442,POL0786961,32,Female,South,Home,1044.08,55215.24,10701.35,Accident,739,64.33,No,Approved,8199.01,2025-10-15 20:35:26.381592,AGENT00002,0,,,0,0,0,1,79,10.71301895,5,Broker
CLM049372,CUST003509,POL0580666,74,Male,East,Home,3646.55,24575.71,42344.55,Property,572,27.66,No,Approved,23939.46,2026-08-12 20:35:26.381594,AGENT00448,1,2026-08-04 20:35:26.381594,8.0,0,0,0,1,62,9.249198386,4,Phone
